Feature ID,Domain,Phylum,Class,Order,Family,Genus,Species
9a42174f79aa35d5ba75b594c61320d4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,uncultured,unassigned
0ac1731895bc7ee052f9cc382d9e9333,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured,uncultured_bacterium
0ab3422327b583802b9df30a8bdd1391,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,uncultured,unassigned
e1457e15bc66fda5976e0d212a3ae9fa,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Buchnera,uncultured_bacterium
40a2281c9bc37b9b1136510eb6e70a0a,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
c4225cac4245422fec083a5236fa4233,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Epulopiscium,uncultured_bacterium
a23db0550c23ab5faad29f635bc24510,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,unassigned
95f76f2a22113399681045779de597c0,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,unassigned,unassigned
e78a0736578f631d9fc1aa887f5fa6b1,Bacteria,Proteobacteria,Alphaproteobacteria,Micavibrionales,uncultured,uncultured,metagenome
ecda85951e305e3113553cdfa931f87b,Bacteria,Proteobacteria,Gammaproteobacteria,unassigned,unassigned,unassigned,unassigned
6ad1b5a0ee89db14be714dc50fd8bd3c,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,uncultured,unassigned
3f8aeae137ae1384dbffd4cb33aee13c,Bacteria,Acidobacteriota,Blastocatellia,Blastocatellales,Blastocatellaceae,Blastocatella,unassigned
078ff8bd406844b02218c21ba5fefb13,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquicella,unassigned
0f1ee23e72bf29745b57dbf523534370,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Xiphinematobacteraceae,Candidatus_Xiphinematobacter,uncultured_bacterium
a1ed615a4ed0b08c534fcc504a4608b2,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,Cellulosimicrobium,unassigned
c366e5c3a05068098cfb7a1fb7ecbc16,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
eafea1bc18711085f60c59c8d9ebdd68,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,unassigned,unassigned
38e92e7cedbf41f942d22170ec542c96,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,uncultured,unassigned
0e74bda08d5012f181c277b8150feef6,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,WD2101_soil_group,uncultured_planctomycete
7b3cb1b8fa882f7afea88feb82391b18,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pirellula,unassigned
42c0f3f2f88911644ec45f1fde61b0c3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,uncultured_bacterium
f90cc867e883c1537b40460fa66105a9,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,uncultured_Sphingobacteriales
9ad9fdb3bb45bf431b6588bd03817c29,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unassigned,unassigned
cc7a212cc704df325b074031e189a75c,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,unassigned,unassigned
a5deaa01d8115cb901476b2558870c59,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,UKL13-1,unassigned
899033c602b8c9132304d985abe112d7,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,uncultured_planctomycete
8a6ad89d12dfb11b01c2a6fb84fffb67,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,unassigned,unassigned
6396dba52dece44d1df741d6a80ec254,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,Gemmatimonas_phototrophica
4f3331d920374eb4d5869e40815be73a,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,SH3-11,uncultured_verrucomicrobium
14ff660452637cf706f1a97b7c9d2c57,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,unassigned
443fd1bc1c58f2a456ae6c391dbd3c4a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unassigned
a60630eeb7ca03cb97f498dcb7340330,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,unassigned
7ca64396479d4f3b4cf0d0ef5044fea7,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
374b724806294b861c4ed5cfb74e2f31,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum,unassigned
d8b6fb7fb6e240e8dfcbaae4333e8a96,Bacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B),uncultured_bacterium
7b11133ea17ca593b2afb304a398730a,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,Nocardioides_ganghwensis
077f2d3cd06d8739ba7b69f2c492cd86,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_8,uncultured_bacterium
f90bab561b00bf98bb00a6933146e7c6,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
562eb77625a671283ef2d9a81ed75364,Bacteria,Firmicutes,Negativicutes,Acidaminococcales,Acidaminococcaceae,Succinispira,uncultured_bacterium
e22a1e3b002346aec6b4df700f5b4996,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,UKL13-1,alpha_proteobacterium
cc363a9ccd3549e646859ab1ffe9d460,Bacteria,Myxococcota,Polyangia,Polyangiales,Sandaracinaceae,Sandaracinus,uncultured_bacterium
57856408be3a5dbe085de255f1ca2234,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,uncultured,metagenome
77c6c907ff0b08a5ec571246f5947bb1,Bacteria,Cyanobacteria,Cyanobacteriia,Phormidesmiales,Nodosilineaceae,Nodosilinea_PCC-7104,unassigned
3d47f386910e5153616d4f942923ea2e,Bacteria,Proteobacteria,Gammaproteobacteria,R7C24,R7C24,R7C24,metagenome
54b439533b2d665739e65c27002bba0b,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,metagenome
4959edac963f229500797ebc8a9fcac0,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,unassigned
f55e2abac7fd6f02ed5c73ec761622c6,Bacteria,Spirochaetota,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,uncultured_bacterium
7d2377aac0d987a333042661064ae3e8,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,planctomycete_str.
b26f5586714830a065a0bd203afc6f25,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,unassigned,unassigned
0ea1dc2365236a4157aaae6a095fdfdd,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Fibrella,uncultured_bacterium
7fc805f9df9ec60b6879aa00efd11697,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Lautropia,metagenome
9d571937d3eddefe3b56f1626331c19e,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,uncultured_bacterium
abeeb4e9d8488e9b936bd69d1e9993d9,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,unassigned
18eb2375a92898142b69818b104d9829,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Ilumatobacteraceae,Ilumatobacter,unassigned
bda3556090031d226d88b574423f4bd7,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,unassigned
a4bd9ff4d641e6d5317f27d2ebbf7dd7,Unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
a4d72d19c02d4989982160387bc06d6e,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Colacium_vesiculosum
c8641766a149ed5105d569a35f21d60c,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,AB1,AB1,unassigned
3bfa6b5ec8b652ad805527319659a483,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,Tepidisphaera,Tepidisphaera_mucosa
d57c2263b83a1a7311282300cc43fb06,Bacteria,Actinobacteriota,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,unassigned
7daf4b4733850464ec537745cfc987ea,Bacteria,Cyanobacteria,Cyanobacteriia,Oxyphotobacteria_Incertae_Sedis,unassigned_Family,MTP1,uncultured_bacterium
cc761daf51f27c423da57f3f1f0ff5cc,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,unassigned
e35e07c3f0a8e6b22d6289247b2ee567,Bacteria,Proteobacteria,Gammaproteobacteria,Salinisphaerales,Solimonadaceae,uncultured,Solimonas_sp.
29da9270873b4a8b1231d3334320bdda,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unassigned
bbde7bb4b3f385a5a4e5fa916e233a76,Bacteria,Cyanobacteria,Vampirivibrionia,Gastranaerophilales,Gastranaerophilales,Gastranaerophilales,Candidatus_Melainabacteria
8b3e80b186ae42e611bb805d38491b1b,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,Prosthecobacter,uncultured_bacterium
3d6da4853055ccfc80db03cefee88f5a,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unassigned
6f051d5b154ad7f141b0f7f19a2a6b20,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,uncultured,uncultured_bacterium
8dee077aafb4f06febe0c33a69374f8d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Phreatobacter,Phreatobacter_cathodiphilus
d931d2f0a3ec6f9e326a71e2ccd1bb15,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,SM2D12,metagenome
54075836c58f3ab212be44cf664265c2,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,uncultured_bacterium
07f47ad8d12d960e00d89633871ce38d,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Tundrisphaera,uncultured_bacterium
eb48e414e978edcd33f97f5592b58f58,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,uncultured,uncultured_bacterium
207e99928b32bb7981a32c96ce53d28b,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,uncultured_bacterium
7c00c6b729f454430f4acc50344201e6,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,Kapabacteriales,Kapabacteriales,uncultured_bacterium
58ca35a5124a150114110d40870c82da,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloronema,uncultured_bacterium
1d0b7761a61d3c5659ca42dfc3ffbde7,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unassigned
7c11339471009759b1ec16ce09429af8,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,unassigned,unassigned,unassigned
a31aeb4afd8c46c049f105c3d88780ed,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Algoriphagus_boseongensis
5746f55a9be55f3ad73b11367b1878a1,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
08a003b15910d536b5b732449cab359e,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,unassigned,unassigned
5ddb5e40c435cbca99188077f1463adb,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,unassigned
aab5c66c3b477f60eb90e4dc5e9a39b5,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,unassigned
939a13d0ca1766f33d12010f4078362f,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloronema,uncultured_bacterium
102fc16adc262f00c457357b35540be5,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Rubinisphaeraceae,uncultured,unassigned
063ebf42173d43dca3495d76bb5053fd,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Tannerellaceae,Parabacteroides,unassigned
49e05c2e23a57d9c8c26afcd324d4f28,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,uncultured_bacterium
1691f55c4ec13b239cc9eb9281fd779f,Bacteria,Gemmatimonadota,Longimicrobia,Longimicrobiales,Longimicrobiaceae,Longimicrobiaceae,uncultured_bacterium
2abc6c7a58147fcfd2e947b5dfd73a30,Bacteria,Proteobacteria,unassigned,unassigned,unassigned,unassigned,unassigned
fb5df9e29befe585386f291286f63fb3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,unassigned
94a6b96000ba048f9b06dfda8d6422b3,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Berkeleya_fennica
7f6272d3efd17a2bbdbd7a32179d3acc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,gut_metagenome
909fa49a744121c5056f4319792aece6,Bacteria,Cyanobacteria,Cyanobacteriia,Synechococcales,Cyanobiaceae,Cyanobium_PCC-6307,unassigned
faf6a3f458fe44888d6900f8b0fe44d4,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured_Devosia
7201ccafc5449a7e183cb12ec4baab62,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,unassigned
fa72cc350ca7ac83d25555befc5f558f,Bacteria,Proteobacteria,Alphaproteobacteria,Defluviicoccales,Defluviicoccaceae,Defluviicoccus,metagenome
3e1a26e59596ea4b27910d21a7f2685f,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,unassigned
2b81af51bde1852716ef501d0cd178c7,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,unassigned
5132876ef83d2911cafdcfbb4ef16951,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,mine_drainage
67af8ea66a8349d04cd4bda199abe5da,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,Gemmata_sp.
c408aa26ec7afaa88df03c32f4d8c5ce,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Mitochondria,Botryosphaeria_dothidea
67b8a18c966e56f0b8c433d4f5330ca3,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,uncultured,uncultured_bacterium
fb5c4f9b5e5c46a85b2a85ff28a174fe,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,uncultured_bacterium
34a99180ef84163d4beeaa9d656e56e7,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,OLB15,Chloroflexi_bacterium
8d294cb157a2cb01ee3c574ea74fa4fa,Bacteria,Proteobacteria,Gammaproteobacteria,CCM19a,CCM19a,CCM19a,uncultured_gamma
69edbd495b31760c77e066fc6b335c80,Bacteria,Deinococcota,Deinococci,Deinococcales,Deinococcaceae,Deinococcus,unassigned
eb42916ee8f08cb2939ed507b1d4dbd5,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,unassigned
b6b25ca79330575ae8deef5be8acbd57,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,unassigned
28ea8cb574fc8524d85870a641132e74,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus_mellis
0919f691c263b2e720bb08fc336acc02,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,uncultured_Chlorophyta
dce41faf86b1914013b08e05f2f1832d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured,metagenome
caab188818c48f7f86b57f02dde232bf,Bacteria,Proteobacteria,Gammaproteobacteria,uncultured,uncultured,uncultured,uncultured_bacterium
c009cd23ada730dea7d5548a0c74f6ad,Bacteria,Proteobacteria,Alphaproteobacteria,Azospirillales,Azospirillaceae,Azospirillum,unassigned
0fceeb2f5d80fa7bc5daa42d4bd30808,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiales,Candidatus_Jidaibacter,metagenome
e0d258f4c974e377a3ecae59248308ff,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
1cd8164f47bfab1881e123d39aa1a79e,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,uncultured,uncultured_bacterium
5f1ee57c112acfe0f21d1f75428e5829,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,uncultured,uncultured_bacterium
51bd9fcb2793dc78cc4a34f05c7b2b5c,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,uncultured,uncultured,uncultured_bacterium
8b5f47db53ca748f9c1e48daa90cb3e9,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Epipyxis_sp.
dae419cf18948c47a7b21fd9c2364c8d,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae,unassigned,unassigned
171972b080255260c9263c8ea1265bd2,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,unassigned,unassigned
3e3b8a77971c97ad54163043a72a7e3a,Bacteria,Myxococcota,Myxococcia,Myxococcales,Myxococcaceae,unassigned,unassigned
ca92bdf271282ba65ab50c35dd6cad8b,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,unassigned
d892d40bc79d0c356bd2886ce8d120ee,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Cellulomonas,unassigned
6c100cb7a04301b5642e5ba34144e9c9,Bacteria,Cyanobacteria,Cyanobacteriia,Oxyphotobacteria_Incertae_Sedis,unassigned_Family,Leptolyngbya_ANT.L52.2,unassigned
a36a34f78e5b12acd08af0033dd42086,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
56a48d182ce85d6bede502b5d1d48194,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,unassigned
f68f4b96b0eb5c2d54cdb5141def9439,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Solitalea,uncultured_Bacteroidetes
10b890326e2b0b15509aefb95d0d6b79,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Sphingobacterium,unassigned
85d5b2895bffe228e0f48cebce318476,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Chloroplast,Chloroplast,Pavlova_gyrans
d50d6b11c7247b93caac3469e67b169d,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,unassigned,unassigned
333048cac277d86e040b020b11c3eabf,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Promicromonosporaceae,Isoptericola,unassigned
3f7590519589dd9dd2c9f7e1f0371f6f,Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,unassigned
c3158aefc22ff64c7b1a43e8426388a5,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Peptostreptococcaceae,uncultured,uncultured_Clostridium
0899d0429c7e9b92459976a8392fddcd,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,unassigned,unassigned
a1e8fa809b56df27637499c27b93fc46,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Geodermatophilaceae,Modestobacter,unassigned
1424b3a26bf66d802b968c320e18f25e,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Tyzzerella,unassigned
d9a375002d4cd693a5953119ec64c10a,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,metagenome
bec84cfa316ac30ad3765b8a4ede0d91,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
955858c9e75fb5e8756714bb6c058957,Bacteria,Bdellovibrionota,Bdellovibrionia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,uncultured_bacterium
36f8ed7af0eac6e405791b34a9583356,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Microscillaceae,OLB12,uncultured_bacterium
5d418b89cf14c9a0c2865848a51ecfd8,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,unassigned,unassigned
3792136486d5481abe2eeb77dc7e46f7,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter,uncultured_bacterium
7ff346973a282aa55de296afdb5d74af,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,unassigned,unassigned
8049b5e536b3da8c90014f68d1d1af6a,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomaceae,Dyadobacter,uncultured_bacterium
81eed28f1f91aabc3dd84bbd938fa950,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,Fimbriiglobus,uncultured_planctomycete
b1bc53c34de7dfcc0cbd84fce5cc7f72,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
82299016ff23b1b6ae5a61eabc040acd,Bacteria,Actinobacteriota,Acidimicrobiia,Microtrichales,Microtrichaceae,IMCC26207,unassigned
55f6a786b60fa0eeffe855f10472f047,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Fusibacteraceae,Fusibacter,Fusibacter_fontis
649259fb69e1c8eab6ea897ef067c4b9,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,MWH-UniP1_aquatic_group,MWH-UniP1_aquatic_group,beta_proteobacterium
c7103977ec5be42bef0d0c60b5bb78b6,Bacteria,Proteobacteria,Alphaproteobacteria,Tistrellales,Geminicoccaceae,Geminicoccus,uncultured_bacterium
49b2b3834290e491835160513a2c97b0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,uncultured_bacterium
69705e65bdbf4f71333a13bc8bc893fd,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,unassigned
54a0cf2cd8b97cc59aff34c007909c4a,Bacteria,Firmicutes,Clostridia,Lachnospirales,uncultured,uncultured,uncultured_bacterium
9bf144968cfbb1d7e6c73afae6d41054,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,uncultured,uncultured_bacterium
7201d55c9d401d4b565f87a68b8130c0,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
205e9006842d47d1a2d1caf6a96e0c88,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,unassigned
a9b6029d2a8d4a64157ad5c056335ee9,Bacteria,Cyanobacteria,Vampirivibrionia,Obscuribacterales,Obscuribacteraceae,Candidatus_Obscuribacter,uncultured_bacterium
1b605277f33e5eff934ff9a55a53668a,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
7cc15ac923574d0945e48ab552aeb2ff,Bacteria,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
a30a97fad2d1c95b76e02708a66f36d2,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,Candidatus_Megaira,uncultured_bacterium
05e81caa59104cc4163a2008f37727d4,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,unassigned
9cdb1ee5540eabf209c50cb81a08ae1c,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,NS11-12_marine_group,NS11-12_marine_group,uncultured_bacterium
